api_key,app_name,app_store_url,app_details,app_submission_created_at,integrations,integration_count
6875944,"Easy Post Purchase Surveys - Grow ROAS Without Guessing: Attribution, CRO, personalization",https://apps.shopify.com/post-purchase-survey-3,Post Purchase Surveys by PostPurchaseSurvey allows you to make more money and build a stronger relationship with your customers by allowing you to ...,2025-04-21 22:36:48+00:00,"['Google Analytics', 'Klaviyo']",2
5171712,OGO Australian Print on Demand - Australian Print-on-Demand T-shirt Drop Shipping by OGO POD,https://apps.shopify.com/ogo-australian-print-on-demand,Create & sell premium AS Colour t-shirts & merch with the OGO Print-on-Demand app for Shopify. Upload your full-colour artwork & designs to create merch today.,2025-04-21 22:36:58+00:00,"['Australia Post', 'Dhl']",2
9153356,Wishlist Power - Wishlist Power - Easy to install wishlist for Shopify,https://apps.shopify.com/wishlist-power,"Boost customer engagement with our wishlist app. Adapt to the most popular themes, gain insights, and ensure seamless shopping on all devices.",2025-04-21 22:37:04+00:00,['Shopify POS'],1
1350926,Cahoot Fulfillment - Deliver Faster & Cheaper with Fulfillment Software & Services.,https://apps.shopify.com/peer-to-peer-order-fulfillment,"A fulfillment software & solution that opens new growth opportunities in addition to meeting your standard requirements, enabling you to spend your...",2025-04-21 22:37:12+00:00,"['Esty', 'Amazon', 'Ebay', 'Netsuite', 'Walmart', 'Channeladvisor']",6
1642034,AfterCart Shipping Protection - Flexible shipping protection for merchants.,https://apps.shopify.com/aftercart,"Flexible shipping protection for Shopify merchants. Protect your shipments against loss, damage, and theft (including porch piracy).",2025-04-21 22:37:22+00:00,['Shopify Checkout'],1
1362374,Mothership Retailer - Mothership - Sync product and order data across stores.,https://apps.shopify.com/mothership-connect,"Sync products, inventory, orders, and fulfillments with other online stores. Run a dropshipping operation and work with partners on other ecommerce platforms.",2025-04-21 22:37:45+00:00,"['Shipstation', 'Squarespace', 'Mothership Supplier', 'Bigcommerce', 'Woocommerce', 'Stripe']",6
6445438,MailPak - Manager your MailPak orders - All within one place,https://apps.shopify.com/mailpak,"Our app uniquely integrates with MailPak to automate order syncing based on zip codes, offering merchants seamless delivery management. Real-time u...",2025-04-21 22:37:53+00:00,['Offering Merchants Seamless Delivery Management'],1
9143283,Smile: Loyalty Rewards Program - Smile: Loyalty & Rewards - World's Most Trusted Loyalty App,https://apps.shopify.com/smile-io,"Increase sales and repeat purchases, save on acquisition costs, and boost customer lifetime value with a points, referral, and VIP program from Smile.io",2025-04-21 22:38:19+00:00,"['Loox', 'Mailchimp', 'Klaviyo', 'Customer Accounts', 'Recharge', 'Shopify POS', 'Shopify Checkout', 'Gorgias', 'Shopify Flow', 'Judge.me']",10
5680095,"Checkout Ampliado - Desconto no Pix, validações, dados de endereço e transação",https://apps.shopify.com/expanded-checkout,"Experimente o Checkout Ampliado e leve sua loja Shopify ao próximo nível! Com funcionalidades avançadas, como restrição de cupons por produto, vali...",2025-04-21 22:39:26+00:00,"['Vindi', 'Pagbrasil', 'Shopify Checkout', 'Appmax', 'Pagar.Me', 'Shopify Flow', 'PayPal', 'Stripe']",8
6971662,"Propeller - Post, Promote, Profit - AI Social Advertising for your store",https://apps.shopify.com/propeller-app,Discover Propeller: AI-powered marketing made easy. Effortlessly advertise your products across social media platforms and boost your online presence!,2025-04-21 22:39:35+00:00,['Shopify Checkout'],1
1329653,Better Gift Card Auto Fulfill - Easily fulfill your digital gift cards automatically,https://apps.shopify.com/giftcard-auto-fulfill,"With this app, you can forget about manual fulfillment and let the app handle the rest. The app integrates with your Shopify store and automaticall...",2025-04-21 22:39:49+00:00,"['Your Shopify Store And Automaticall', 'Shopify']",2
9260280,配送マネージャー - ヤマト運輸、佐川、日本郵便３社の発送伝票作成に対応！配送日時指定や追跡番号通知対応！,https://apps.shopify.com/haisou-manager,"【リリース情報】
日本郵政の『クリックポスト』に対応しました！
詳細はサポート ＞ よくある質問の「アップデート情報」欄、またはサポートまでご連絡ください。
【機能概要】
日本向けの配送伝票CSV出力、配送日時指定、追跡番号の反映ができるアプリです。
ヤマト運輸、佐川急便、日本郵政の発送伝票出...",2025-04-21 22:39:58+00:00,"['Shopify Checkout', 'Customer Accounts']",2
2067930,Jaka Affiliate Marketing - Boost your sales with our affiliate & referral program app.,https://apps.shopify.com/affiliate-marketing-app,Jaka Affiliate Marketing assists merchants to set up referral programs and manage affiliate networks efficiently using multiple commission structur...,2025-04-21 22:40:07+00:00,"['Shopify Checkout', 'Customer Accounts']",2
6094309,DiscountRay: Quantity Discount - Automatic Discount App to Boost Sales and Increase AOV,https://apps.shopify.com/discountray,"Elevate your eCommerce store with our dynamic discount app! Create custom, variant-specific discounts, volume pricing, and tiered offers to drive sales growth.",2025-04-21 22:40:22+00:00,['Shopify Checkout'],1
3754309,シンプル購入後アンケート｜サンクスページでアンケート - 【Shopifyアプリ】シンプル購入後アンケート｜サンクスページでアンケート（フォームビルダー）,https://apps.shopify.com/sa-096-ur-thanks-survey,Shopifyストアのサンクスページで購入後アンケートを実施し、顧客のフィードバックを収集できるシンプルなツール。簡単設定で、サービス改善と売上向上をサポートします。,2025-04-21 22:40:30+00:00,['Shopify Checkout'],1
2546606,LISMOA - Eコマースアカウントの資産価値が算出できるデータ分析ツール,https://apps.shopify.com/lismoa,リスモアでは、連携されたプラットフォームから売上やコストを自動で収集します。対応プラットフォームは、Shopify、Amazon.co.jp、Meta広告、Google広告、Amazon広告など。これらの自動収集したデータを元に、直近1年の売上・利益を自動算出します。これにより、日々自動的に利...,2025-04-21 22:40:43+00:00,"['Meta', 'Amazon', 'Google']",3
4942293,MAPPY: Store Locator & Maps - Store Locator & maps,https://apps.shopify.com/dealer-store-locator,"Dealer & Store Locator provides a store locator Maps, dealer locator, stocklist locator to help customers find physical stores & directions via Google Maps.",2025-04-21 22:40:50+00:00,"['Google Maps', 'Product Labels', 'B2B Solution', 'Product Options']",4
7593990,Live Ink: Print On Demand - Eco-friendly print on deamand garment drop shipping,https://apps.shopify.com/live-ink,Free to use print on demand app automates orders from your webstore to our eco-friendly t-shirt printing factory in the UK for drop shipping.,2025-04-21 22:40:57+00:00,"['Squarespace', 'Etsy', 'Woocommerce']",3
1542192,POWR: Background Music Player - POWR: Background MP3 Music Player for Shopify Store,https://apps.shopify.com/audio-player-by-powr,"Enhance your E-Commerce store with a free MP3 Music Player. Seamless integration; easily embed and stream music, podcasts, and audiobooks. No coding.",2025-04-21 22:41:05+00:00,"['Itunes', 'Amazon', 'Google']",3
3448755,PixelTrack ‑ Multi Pixel Fb - Multiple Facebook Pixel Tracker,https://apps.shopify.com/fb-pixel,"PixelTrack is one click solution to integrate facebook pixel into your store. No coding, no technical hassle. We will do all the back end so you can focus on",2025-04-21 22:41:22+00:00,"['Multi Pixel', 'Meta Pixel', 'Easy Pixel Setup', 'Pixel Facebook', 'Facebook Pixel', 'Multi Pixels']",6
5951324,Ezy: Whatsapp Chat + Marketing - Whatsapp Chat Button Shopify - Cart Recovery & Order Updates,https://apps.shopify.com/ez-whatsapp-abandoned-order,"Boost your Shopify sales with Ezy WhatsApp Abandoned Cart Recovery & Order Notification app. Recover lost carts, send order updates, and increase conversions.",2025-04-21 22:41:50+00:00,"['Meta Pixel', 'Any Page Builder', 'Any Theme', 'WhatsApp', 'Google Analytics']",5
5596134,Bird Pickup Delivery Date - Store Pickup & Local Delivery for Shopify by BirdChime,https://apps.shopify.com/store-pickup-and-delivery-date,"Manage Store Pickup & Local Delivery with our feature-rich and robust app.
Calendar scheduling of your orders using our professional date and time picker",2025-04-21 22:42:00+00:00,"['Zipcode Validation', 'Online Store 2.0', 'Customer Accounts', 'Shopify POS', 'Pickup', 'Shopify Checkout', 'Order Printer', 'Google Calendar', 'Delivery']",9
6681087,Convermax: Year Make Model  - Auto Parts Fitment Search to accelerate your store performance,https://apps.shopify.com/year-make-model-fitment-search,"By choosing Convermax you equip your store with a powerful search engine. It can do what most of Year-Make-Model add-ons can’t.
The search integrat...",2025-04-21 22:42:25+00:00,"['Klaviyo', 'Customer Accounts', 'Sema Data', 'Turn 14', 'Asap', 'Catalograck/Dci', 'Wps']",7
3973372,Zoho Sync by CRM Perks - Quickly integrate Orders and Customers with Zoho,https://apps.shopify.com/zoho-crm-inventory-books,"App automatically sends Shopify Customers and Orders to  Zoho CRM, Bigin, Inventory, Books and Invoices, you can create Account, Contact, Lead or S...",2025-04-21 22:42:32+00:00,"['Zoho Books', 'Zoho Crm', 'Zoho Inventory', 'Zoho Invoices']",4
4847405,Intempt: Growth OS - Intempt,https://apps.shopify.com/intempt,All-in-one Customer Lifecycle AI that helps eCommerce brands to grow their customer LTV.,2025-04-21 22:42:52+00:00,"['Sendgrid', 'Twilio']",2
2091268,"Smart Notifications - Smart Notifications: Send custom, rule driven order emails",https://apps.shopify.com/smart-notifications,"Optimise your workflows by triggering customer, staff and vendor emails based on product, financial, inventory, fulfilment or any other data points on the order",2025-04-21 22:43:09+00:00,['Bundles App'],1
9849540,"Cohley: Photo, Video & Reviews - Content generation with Cohley",https://apps.shopify.com/cohley-1,"Connect With Your Audience Through Vetted, Relatable Influencers & Cohley Content Creators. Expand Your Brand's Reach With UGC, Photography, and Testimonials.",2025-04-21 22:43:25+00:00,"['TikTok', 'Meta', 'Stamped', 'Bazaarvoice', 'Instagram', 'Yotpo']",6
2740737,BSS: B2B & Wholesale Solution - BSS Commerce: B2B/Wholesale Solution - B2B Shopify App,https://apps.shopify.com/b2b-solution-custom-pricing,Shopify dedicated B2B/Wholesale Solution help businesses create a seamless shopping experience for B2B customers. Wholesale Registration Form. Custom Pricing.,2025-04-21 22:43:33+00:00,"['Klaviyo', 'Sufio', 'Customer Accounts', 'Shopify POS', 'Prestige Theme', 'B2B Portal', 'Langshop', 'Zapiet ‑ Pickup + Delivery', 'Order Printer Pro', 'B2B Lock']",10
3811014,Rewind Backups - Automated Real-Time Shopify Data Backups And Restore.,https://apps.shopify.com/backup,Easily backup your Shopify store so you can undo unwanted changes or restore data in the event of data loss with a click of a button.,2025-04-21 22:44:11+00:00,"['Trello', 'Klaviyo', 'Monday.Com', 'Confluence', 'Github', 'Quickbooks Online']",6
4953533,In‑session Nudges - Isima - In-session Nudges,https://apps.shopify.com/isimas-insession-nudges,"Maximize new and returning shoppers' engagement with intelligent, in-session personalization.  Improve conversion rate through real-time CTR improvement.",2025-04-21 22:44:25+00:00,['Shopify Checkout'],1
4875399,File Uploads by UploadKit - File uploads for Shopify,https://apps.shopify.com/uploadkit,UploadKit file uploads for Shopify lets you create personalized products,2025-04-21 22:44:32+00:00,"['Customer Accounts', 'Onedrive', 'Google Photos', 'Shopify Checkout', 'Facebook', 'Instagram', 'Dropbox', 'Google Drive']",8
1758384,ChargeDesk - Optimise customer support. Manage orders inside any helpdesk.,https://apps.shopify.com/chargedesk,ChargeDesk connects your Shopify store with your existing helpdesk. We offer native integrations with all the most popular helpdesks including Zend...,2025-04-21 22:44:37+00:00,"['Freshdesk', 'Intercom', 'Shopify', 'HubSpot', 'Front', 'Help Scout', 'Zendesk']",7
7356856,"Milenow - Smarter Logistics, Faster Fulfillment: Excellence in Every Mil",https://apps.shopify.com/milenow,"Simplify the complexities of receiving & managing orders and deliveries with the offerings like real-time tracking, automated workflows, and smart ...",2025-04-21 22:45:11+00:00,"['J&T', 'Imile', 'Aramex', 'Dhl']",4
6048085,BLOY Loyalty Program & Rewards - BLOY Loyalty - Loyalty Program & Points Reward for Shopify,https://apps.shopify.com/bloy-loyalty,Create your own loyalty and rewards program to turn first-time customers into forever customers. BLOY loyalty helps you create Loyalty program without coding.,2025-04-21 22:45:17+00:00,"['Shopify Checkout', 'Thank-You Page', 'Judge.me']",3
9548836,GhostBundle Widgets & Bundles - GhostBundle - Increase your Average Order Value with Bundles,https://apps.shopify.com/ghostbundle,"GhostBundle – Boost AOV with Bundles, Quantity Breaks, Volume Discounts & a Product Page Builder. Use our Configurator to create offers that drive conversions!",2025-04-21 22:46:00+00:00,['Shopify Checkout'],1
